Time,SoC,Temp,Vol,Curr
0,65.2260635743971,18.788434031414,3.17242,1.93176306172991
1,97.4092604264249,18.9716801047123,3.18272,1.94628630713082
2,97.2856246724556,18.9716779196013,3.18271987717803,1.95327488005942
3,97.1533040806927,18.9716757180622,3.18271975343266,1.96025361118471
4,97.0185891072263,18.9716735086181,3.18271962924296,1.96722252930383
5,96.8867230566512,18.9716712912799,3.18271950460956,1.97418166287451
6,96.7616642740605,18.9716690660589,3.18271937953306,1.98113104038514
7,96.6460394863111,18.9716668329661,3.1827192540141,1.98807069037559
8,96.5412695549787,18.9716645920125,3.1827191280533,1.99500064145757
9,96.4478025343884,18.9716623432091,3.18271900165128,2.00192092233422
10,96.3653825913831,18.9716600865669,3.18271887480865,2.00883156181893
11,96.293300992472,18.9716578220969,3.18271874752602,2.01573258885329
12,96.2306003154968,18.9716555498099,3.18271861980401,2.02262403252395
13,96.1762239107337,18.9716532697168,3.18271849164324,2.02950592207849
14,96.1291154157768,18.9716509818284,3.1827183630443,2.03637828694
15,96.0882786397936,18.9716486861557,3.18271823400781,2.04324115672054
16,96.0528089184627,18.9716463827092,3.18271810453438,2.05009456123307
17,96.021905492853,18.9716440714998,3.1827179746246,2.05693853050223
18,95.9948721825107,18.9716417525382,3.18271784427908,2.06377309477343
19,95.9711114434353,18.9716394258351,3.18271771349842,2.07059828452066
20,95.9501151508674,18.971637091401,3.18271758228322,2.07741413045262
21,95.9314541736079,18.9716347492467,3.18271745063407,2.0842206635174
22,95.9147679416365,18.9716323993826,3.18271731855157,2.09101791490556
23,95.8997546514637,18.9716300418193,3.1827171860363,2.0978059160516
24,95.8861624108034,18.9716276765673,3.18271705308887,2.10458469863395
25,95.873781422906,18.9716253036371,3.18271691970985,2.11135429457332
